horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,ability_factor,time,elapsed_time,progress
14,スティンガーグラス,7,差し,1712.93,15,6.45,23.525,61.121,77.264,0.473,0.7,112.029,112.029,0.7893
11,シンエンペラー,6,差し,1708.725,16,5.67,27.73,54.86,73.209,0.473,0.7,112.029,112.029,0.7893
8,タガノデュード,4,追込,1696.343,17,3.65,40.112,71.2,81.806,0.473,0.7,112.029,112.029,0.7893
6,ビザンチンドリーム,3,追込,1679.878,18,2.65,56.577,58.422,76.695,0.473,0.7,112.029,112.029,0.7893
16,メイショウタバル,8,逃げ,1743.813,1,7.0,0.0,74.557,75.358,0.482,0.7,112.504,112.504,0.7926
2,ミュージアムマイル,1,先行,1743.813,2,0.0,0.0,73.195,82.272,0.482,0.7,112.504,112.504,0.7926
5,クロワデュノール,3,先行,1743.813,3,2.22,0.0,84.154,89.408,0.482,0.7,112.504,112.504,0.7926
17,レガレイラ,8,先行,1742.602,4,7.0,1.211,68.507,79.338,0.482,0.7,112.504,112.504,0.7926
12,マイネルエンペラー,6,逃げ,1741.136,5,5.0,2.676,52.086,66.306,0.482,0.7,112.504,112.504,0.7926
4,ミクニインスパイア,2,先行,1739.094,6,1.0,4.718,62.769,75.093,0.482,0.7,112.504,112.504,0.7926
9,コスモキュランダ,5,先行,1738.072,7,4.22,5.74,64.219,71.241,0.482,0.7,112.504,112.504,0.7926
7,ファミリータイム,4,先行,1737.966,8,3.22,5.846,60.592,73.6,0.482,0.7,112.504,112.504,0.7926
3,シュガークン,2,先行,1732.946,9,1.22,10.866,52.467,61.843,0.482,0.7,112.504,112.504,0.7926
1,ダノンデサイル,1,差し,1732.039,10,0.67,11.774,79.175,85.766,0.482,0.7,112.504,112.504,0.7926
18,ミステリーウェイ,8,先行,1730.335,11,7.0,13.477,43.76,58.039,0.482,0.7,112.504,112.504,0.7926
15,マイユニバース,7,差し,1727.517,12,6.67,16.296,70.558,80.631,0.482,0.7,112.504,112.504,0.7926
13,シェイクユアハート,7,差し,1721.673,13,6.67,22.14,67.357,78.592,0.482,0.7,112.504,112.504,0.7926
10,ジューンテイク,5,差し,1721.125,14,4.45,22.688,67.114,73.771,0.482,0.7,112.504,112.504,0.7926
14,スティンガーグラス,7,差し,1720.747,15,6.45,23.066,61.121,77.264,0.482,0.7,112.504,112.504,0.7926
11,シンエンペラー,6,差し,1716.514,16,5.67,27.299,54.86,73.209,0.482,0.7,112.504,112.504,0.7926
8,タガノデュード,4,追込,1704.516,17,3.65,39.296,71.2,81.806,0.482,0.7,112.504,112.504,0.7926
6,ビザンチンドリーム,3,追込,1688.044,18,2.65,55.769,58.422,76.695,0.482,0.7,112.504,112.504,0.7926
16,メイショウタバル,8,逃げ,1751.171,1,7.0,0.0,74.557,75.358,0.49,0.7,112.979,112.979,0.796
2,ミュージアムマイル,1,先行,1751.171,2,0.0,0.0,73.195,82.272,0.49,0.7,112.979,112.979,0.796
5,クロワデュノール,3,先行,1751.171,3,2.22,0.0,84.154,89.408,0.49,0.7,112.979,112.979,0.796
17,レガレイラ,8,先行,1750.181,4,7.0,0.989,68.507,79.338,0.49,0.7,112.979,112.979,0.796
12,マイネルエンペラー,6,逃げ,1748.521,5,5.0,2.649,52.086,66.306,0.49,0.7,112.979,112.979,0.796
4,ミクニインスパイア,2,先行,1746.653,6,1.0,4.517,62.769,75.093,0.49,0.7,112.979,112.979,0.796
9,コスモキュランダ,5,先行,1745.598,7,4.22,5.572,64.219,71.241,0.49,0.7,112.979,112.979,0.796
7,ファミリータイム,4,先行,1745.517,8,3.22,5.654,60.592,73.6,0.49,0.7,112.979,112.979,0.796
3,シュガークン,2,先行,1740.427,9,1.22,10.743,52.467,61.843,0.49,0.7,112.979,112.979,0.796
1,ダノンデサイル,1,差し,1739.888,10,0.67,11.283,79.175,85.766,0.49,0.7,112.979,112.979,0.796
18,ミステリーウェイ,8,先行,1737.8,11,7.0,13.371,43.76,58.039,0.49,0.7,112.979,112.979,0.796
15,マイユニバース,7,差し,1735.338,12,6.67,15.833,70.558,80.631,0.49,0.7,112.979,112.979,0.796
13,シェイクユアハート,7,差し,1729.491,13,6.67,21.68,67.357,78.592,0.49,0.7,112.979,112.979,0.796
10,ジューンテイク,5,差し,1728.885,14,4.45,22.286,67.114,73.771,0.49,0.7,112.979,112.979,0.796
14,スティンガーグラス,7,差し,1728.564,15,6.45,22.607,61.121,77.264,0.49,0.7,112.979,112.979,0.796
11,シンエンペラー,6,差し,1724.304,16,5.67,26.867,54.86,73.209,0.49,0.7,112.979,112.979,0.796
8,タガノデュード,4,追込,1712.69,17,3.65,38.481,71.2,81.806,0.49,0.7,112.979,112.979,0.796
6,ビザンチンドリーム,3,追込,1696.21,18,2.65,54.961,58.422,76.695,0.49,0.7,112.979,112.979,0.796
16,メイショウタバル,8,逃げ,1758.528,1,7.0,0.0,74.557,75.358,0.498,0.7,113.453,113.453,0.7993
2,ミュージアムマイル,1,先行,1758.528,2,0.0,0.0,73.195,82.272,0.498,0.7,113.453,113.453,0.7993
5,クロワデュノール,3,先行,1758.528,3,2.22,0.0,84.154,89.408,0.498,0.7,113.453,113.453,0.7993
17,レガレイラ,8,先行,1757.761,4,7.0,0.767,68.507,79.338,0.498,0.7,113.453,113.453,0.7993
12,マイネルエンペラー,6,逃げ,1755.906,5,5.0,2.622,52.086,66.306,0.498,0.7,113.453,113.453,0.7993
4,ミクニインスパイア,2,先行,1754.212,6,1.0,4.316,62.769,75.093,0.498,0.7,113.453,113.453,0.7993
9,コスモキュランダ,5,先行,1753.124,7,4.22,5.404,64.219,71.241,0.498,0.7,113.453,113.453,0.7993
7,ファミリータイム,4,先行,1753.068,8,3.22,5.461,60.592,73.6,0.498,0.7,113.453,113.453,0.7993
3,シュガークン,2,先行,1747.908,9,1.22,10.621,52.467,61.843,0.498,0.7,113.453,113.453,0.7993
1,ダノンデサイル,1,差し,1747.736,10,0.67,10.792,79.175,85.766,0.498,0.7,113.453,113.453,0.7993
18,ミステリーウェイ,8,先行,1745.265,11,7.0,13.264,43.76,58.039,0.498,0.7,113.453,113.453,0.7993
15,マイユニバース,7,差し,1743.158,12,6.67,15.37,70.558,80.631,0.498,0.7,113.453,113.453,0.7993
13,シェイクユアハート,7,差し,1737.309,13,6.67,21.219,67.357,78.592,0.498,0.7,113.453,113.453,0.7993
10,ジューンテイク,5,差し,1736.645,14,4.45,21.884,67.114,73.771,0.498,0.7,113.453,113.453,0.7993
14,スティンガーグラス,7,差し,1736.381,15,6.45,22.147,61.121,77.264,0.498,0.7,113.453,113.453,0.7993
11,シンエンペラー,6,差し,1732.093,16,5.67,26.435,54.86,73.209,0.498,0.7,113.453,113.453,0.7993
8,タガノデュード,4,追込,1720.863,17,3.65,37.666,71.2,81.806,0.498,0.7,113.453,113.453,0.7993
6,ビザンチンドリーム,3,追込,1704.375,18,2.65,54.153,58.422,76.695,0.498,0.7,113.453,113.453,0.7993
16,メイショウタバル,8,逃げ,1765.886,1,7.0,0.0,74.557,75.358,0.507,1.0,113.928,113.928,0.8027
2,ミュージアムマイル,1,先行,1765.886,2,0.0,0.0,73.195,82.272,0.507,1.0,113.928,113.928,0.8027
5,クロワデュノール,3,先行,1765.886,3,2.22,0.0,84.154,89.408,0.507,1.0,113.928,113.928,0.8027
17,レガレイラ,8,先行,1765.341,4,7.0,0.545,68.507,79.338,0.507,1.0,113.928,113.928,0.8027
12,マイネルエンペラー,6,逃げ,1763.291,5,5.0,2.595,52.086,66.306,0.507,1.0,113.928,113.928,0.8027
4,ミクニインスパイア,2,先行,1761.771,6,1.0,4.115,62.769,75.093,0.507,1.0,113.928,113.928,0.8027
9,コスモキュランダ,5,先行,1760.65,7,4.22,5.236,64.219,71.241,0.507,1.0,113.928,113.928,0.8027
7,ファミリータイム,4,先行,1760.618,8,3.22,5.268,60.592,73.6,0.507,1.0,113.928,113.928,0.8027
1,ダノンデサイル,1,差し,1755.585,9,0.67,10.301,79.175,85.766,0.507,1.0,113.928,113.928,0.8027
3,シュガークン,2,先行,1755.389,10,1.22,10.498,52.467,61.843,0.507,1.0,113.928,113.928,0.8027
18,ミステリーウェイ,8,先行,1752.73,11,7.0,13.157,43.76,58.039,0.507,1.0,113.928,113.928,0.8027
15,マイユニバース,7,差し,1750.979,12,6.67,14.907,70.558,80.631,0.507,1.0,113.928,113.928,0.8027
13,シェイクユアハート,7,差し,1745.127,13,6.67,20.759,67.357,78.592,0.507,1.0,113.928,113.928,0.8027
10,ジューンテイク,5,差し,1744.405,14,4.45,21.482,67.114,73.771,0.507,1.0,113.928,113.928,0.8027
14,スティンガーグラス,7,差し,1744.198,15,6.45,21.688,61.121,77.264,0.507,1.0,113.928,113.928,0.8027
11,シンエンペラー,6,差し,1739.883,16,5.67,26.003,54.86,73.209,0.507,1.0,113.928,113.928,0.8027
8,タガノデュード,4,追込,1729.036,17,3.65,36.85,71.2,81.806,0.507,1.0,113.928,113.928,0.8027
6,ビザンチンドリーム,3,追込,1712.541,18,2.65,53.345,58.422,76.695,0.507,1.0,113.928,113.928,0.8027
16,メイショウタバル,8,逃げ,1773.244,1,7.0,0.0,74.557,75.358,0.515,1.0,114.403,114.403,0.806
2,ミュージアムマイル,1,先行,1773.244,2,0.0,0.0,73.195,82.272,0.515,1.0,114.403,114.403,0.806
5,クロワデュノール,3,先行,1773.244,3,2.22,0.0,84.154,89.408,0.515,1.0,114.403,114.403,0.806
17,レガレイラ,8,先行,1772.92,4,7.0,0.324,68.507,79.338,0.515,1.0,114.403,114.403,0.806
12,マイネルエンペラー,6,逃げ,1770.676,5,5.0,2.568,52.086,66.306,0.515,1.0,114.403,114.403,0.806
4,ミクニインスパイア,2,先行,1769.33,6,1.0,3.914,62.769,75.093,0.515,1.0,114.403,114.403,0.806
9,コスモキュランダ,5,先行,1768.176,7,4.22,5.068,64.219,71.241,0.515,1.0,114.403,114.403,0.806
7,ファミリータイム,4,先行,1768.169,8,3.22,5.075,60.592,73.6,0.515,1.0,114.403,114.403,0.806
1,ダノンデサイル,1,差し,1763.433,9,0.67,9.811,79.175,85.766,0.515,1.0,114.403,114.403,0.806
3,シュガークン,2,先行,1762.869,10,1.22,10.375,52.467,61.843,0.515,1.0,114.403,114.403,0.806
18,ミステリーウェイ,8,先行,1760.194,11,7.0,13.05,43.76,58.039,0.515,1.0,114.403,114.403,0.806
15,マイユニバース,7,差し,1758.8,12,6.67,14.444,70.558,80.631,0.515,1.0,114.403,114.403,0.806
13,シェイクユアハート,7,差し,1752.946,13,6.67,20.298,67.357,78.592,0.515,1.0,114.403,114.403,0.806
10,ジューンテイク,5,差し,1752.164,14,4.45,21.08,67.114,73.771,0.515,1.0,114.403,114.403,0.806
14,スティンガーグラス,7,差し,1752.015,15,6.45,21.229,61.121,77.264,0.515,1.0,114.403,114.403,0.806
11,シンエンペラー,6,差し,1747.672,16,5.67,25.572,54.86,73.209,0.515,1.0,114.403,114.403,0.806
8,タガノデュード,4,追込,1737.209,17,3.65,36.035,71.2,81.806,0.515,1.0,114.403,114.403,0.806
6,ビザンチンドリーム,3,追込,1720.707,18,2.65,52.537,58.422,76.695,0.515,1.0,114.403,114.403,0.806
16,メイショウタバル,8,逃げ,1780.602,1,7.0,0.0,74.557,75.358,0.523,1.0,114.878,114.878,0.8094
2,ミュージアムマイル,1,先行,1780.602,2,0.0,0.0,73.195,82.272,0.523,1.0,114.878,114.878,0.8094
5,クロワデュノール,3,先行,1780.602,3,2.22,0.0,84.154,89.408,0.523,1.0,114.878,114.878,0.8094
17,レガレイラ,8,先行,1780.5,4,7.0,0.102,68.507,79.338,0.523,1.0,114.878,114.878,0.8094
12,マイネルエンペラー,6,逃げ,1778.061,5,5.0,2.541,52.086,66.306,0.523,1.0,114.878,114.878,0.8094
4,ミクニインスパイア,2,先行,1776.889,6,1.0,3.713,62.769,75.093,0.523,1.0,114.878,114.878,0.8094
7,ファミリータイム,4,先行,1775.72,7,3.22,4.882,60.592,73.6,0.523,1.0,114.878,114.878,0.8094
9,コスモキュランダ,5,先行,1775.702,8,4.22,4.9,64.219,71.241,0.523,1.0,114.878,114.878,0.8094
1,ダノンデサイル,1,差し,1771.282,9,0.67,9.32,79.175,85.766,0.523,1.0,114.878,114.878,0.8094
3,シュガークン,2,先行,1770.35,10,1.22,10.252,52.467,61.843,0.523,1.0,114.878,114.878,0.8094
18,ミステリーウェイ,8,先行,1767.659,11,7.0,12.943,43.76,58.039,0.523,1.0,114.878,114.878,0.8094
15,マイユニバース,7,差し,1766.62,12,6.67,13.982,70.558,80.631,0.523,1.0,114.878,114.878,0.8094
13,シェイクユアハート,7,差し,1760.764,13,6.67,19.838,67.357,78.592,0.523,1.0,114.878,114.878,0.8094
10,ジューンテイク,5,差し,1759.924,14,4.45,20.678,67.114,73.771,0.523,1.0,114.878,114.878,0.8094
14,スティンガーグラス,7,差し,1759.832,15,6.45,20.77,61.121,77.264,0.523,1.0,114.878,114.878,0.8094
11,シンエンペラー,6,差し,1755.462,16,5.67,25.14,54.86,73.209,0.523,1.0,114.878,114.878,0.8094
8,タガノデュード,4,追込,1745.383,17,3.65,35.219,71.2,81.806,0.523,1.0,114.878,114.878,0.8094
6,ビザンチンドリーム,3,追込,1728.873,18,2.65,51.729,58.422,76.695,0.523,1.0,114.878,114.878,0.8094
16,メイショウタバル,8,逃げ,1787.96,1,7.0,0.0,74.557,75.358,0.532,1.0,115.352,115.352,0.8127
2,ミュージアムマイル,1,先行,1787.96,2,0.0,0.0,73.195,82.272,0.532,1.0,115.352,115.352,0.8127
5,クロワデュノール,3,先行,1787.96,3,2.22,0.0,84.154,89.408,0.532,1.0,115.352,115.352,0.8127
17,レガレイラ,8,先行,1787.96,4,7.0,0.0,68.507,79.338,0.532,1.0,115.352,115.352,0.8127
12,マイネルエンペラー,6,逃げ,1785.446,5,5.0,2.514,52.086,66.306,0.532,1.0,115.352,115.352,0.8127
4,ミクニインスパイア,2,先行,1784.448,6,1.0,3.512,62.769,75.093,0.532,1.0,115.352,115.352,0.8127
7,ファミリータイム,4,先行,1783.27,7,3.22,4.69,60.592,73.6,0.532,1.0,115.352,115.352,0.8127
9,コスモキュランダ,5,先行,1783.228,8,4.22,4.732,64.219,71.241,0.532,1.0,115.352,115.352,0.8127
1,ダノンデサイル,1,差し,1779.131,9,0.67,8.829,79.175,85.766,0.532,1.0,115.352,115.352,0.8127
3,シュガークン,2,先行,1777.831,10,1.22,10.129,52.467,61.843,0.532,1.0,115.352,115.352,0.8127
18,ミステリーウェイ,8,先行,1775.124,11,7.0,12.836,43.76,58.039,0.532,1.0,115.352,115.352,0.8127
15,マイユニバース,7,差し,1774.441,12,6.67,13.519,70.558,80.631,0.532,1.0,115.352,115.352,0.8127
13,シェイクユアハート,7,差し,1768.582,13,6.67,19.378,67.357,78.592,0.532,1.0,115.352,115.352,0.8127
10,ジューンテイク,5,差し,1767.684,14,4.45,20.276,67.114,73.771,0.532,1.0,115.352,115.352,0.8127
14,スティンガーグラス,7,差し,1767.649,15,6.45,20.311,61.121,77.264,0.532,1.0,115.352,115.352,0.8127
11,シンエンペラー,6,差し,1763.251,16,5.67,24.708,54.86,73.209,0.532,1.0,115.352,115.352,0.8127
8,タガノデュード,4,追込,1753.556,17,3.65,34.404,71.2,81.806,0.532,1.0,115.352,115.352,0.8127
6,ビザンチンドリーム,3,追込,1737.038,18,2.65,50.922,58.422,76.695,0.532,1.0,115.352,115.352,0.8127
16,メイショウタバル,8,逃げ,1795.318,1,7.0,0.0,74.557,75.358,0.54,1.0,115.827,115.827,0.8161
2,ミュージアムマイル,1,先行,1795.318,2,0.0,0.0,73.195,82.272,0.54,1.0,115.827,115.827,0.8161
5,クロワデュノール,3,先行,1795.318,3,2.22,0.0,84.154,89.408,0.54,1.0,115.827,115.827,0.8161
17,レガレイラ,8,先行,1795.318,4,7.0,0.0,68.507,79.338,0.54,1.0,115.827,115.827,0.8161
12,マイネルエンペラー,6,逃げ,1792.83,5,5.0,2.487,52.086,66.306,0.54,1.0,115.827,115.827,0.8161
4,ミクニインスパイア,2,先行,1792.006,6,1.0,3.311,62.769,75.093,0.54,1.0,115.827,115.827,0.8161
7,ファミリータイム,4,先行,1790.821,7,3.22,4.497,60.592,73.6,0.54,1.0,115.827,115.827,0.8161
9,コスモキュランダ,5,先行,1790.753,8,4.22,4.564,64.219,71.241,0.54,1.0,115.827,115.827,0.8161
1,ダノンデサイル,1,差し,1786.979,9,0.67,8.338,79.175,85.766,0.54,1.0,115.827,115.827,0.8161
3,シュガークン,2,先行,1785.311,10,1.22,10.006,52.467,61.843,0.54,1.0,115.827,115.827,0.8161
18,ミステリーウェイ,8,先行,1782.589,11,7.0,12.729,43.76,58.039,0.54,1.0,115.827,115.827,0.8161
15,マイユニバース,7,差し,1782.262,12,6.67,13.056,70.558,80.631,0.54,1.0,115.827,115.827,0.8161
13,シェイクユアハート,7,差し,1776.401,13,6.67,18.917,67.357,78.592,0.54,1.0,115.827,115.827,0.8161
14,スティンガーグラス,7,差し,1775.466,14,6.45,19.852,61.121,77.264,0.54,1.0,115.827,115.827,0.8161
10,ジューンテイク,5,差し,1775.444,15,4.45,19.874,67.114,73.771,0.54,1.0,115.827,115.827,0.8161
11,シンエンペラー,6,差し,1771.041,16,5.67,24.277,54.86,73.209,0.54,1.0,115.827,115.827,0.8161
8,タガノデュード,4,追込,1761.729,17,3.65,33.588,71.2,81.806,0.54,1.0,115.827,115.827,0.8161
6,ビザンチンドリーム,3,追込,1745.204,18,2.65,50.114,58.422,76.695,0.54,1.0,115.827,115.827,0.8161
16,メイショウタバル,8,逃げ,1802.676,1,7.0,0.0,74.557,75.358,0.548,1.0,116.302,116.302,0.8194
2,ミュージアムマイル,1,先行,1802.676,2,0.0,0.0,73.195,82.272,0.548,1.0,116.302,116.302,0.8194
5,クロワデュノール,3,先行,1802.676,3,2.22,0.0,84.154,89.408,0.548,1.0,116.302,116.302,0.8194
17,レガレイラ,8,先行,1802.676,4,7.0,0.0,68.507,79.338,0.548,1.0,116.302,116.302,0.8194
12,マイネルエンペラー,6,逃げ,1800.215,5,5.0,2.46,52.086,66.306,0.548,1.0,116.302,116.302,0.8194
4,ミクニインスパイア,2,先行,1799.565,6,1.0,3.11,62.769,75.093,0.548,1.0,116.302,116.302,0.8194
7,ファミリータイム,4,先行,1798.372,7,3.22,4.304,60.592,73.6,0.548,1.0,116.302,116.302,0.8194
9,コスモキュランダ,5,先行,1798.279,8,4.22,4.396,64.219,71.241,0.548,1.0,116.302,116.302,0.8194
1,ダノンデサイル,1,差し,1794.828,9,0.67,7.848,79.175,85.766,0.548,1.0,116.302,116.302,0.8194
3,シュガークン,2,先行,1792.792,10,1.22,9.883,52.467,61.843,0.548,1.0,116.302,116.302,0.8194
15,マイユニバース,7,差し,1790.082,11,6.67,12.593,70.558,80.631,0.548,1.0,116.302,116.302,0.8194
18,ミステリーウェイ,8,先行,1790.053,12,7.0,12.622,43.76,58.039,0.548,1.0,116.302,116.302,0.8194
13,シェイクユアハート,7,差し,1784.219,13,6.67,18.457,67.357,78.592,0.548,1.0,116.302,116.302,0.8194
14,スティンガーグラス,7,差し,1783.283,14,6.45,19.392,61.121,77.264,0.548,1.0,116.302,116.302,0.8194
10,ジューンテイク,5,差し,1783.204,15,4.45,19.472,67.114,73.771,0.548,1.0,116.302,116.302,0.8194
11,シンエンペラー,6,差し,1778.831,16,5.67,23.845,54.86,73.209,0.548,1.0,116.302,116.302,0.8194
8,タガノデュード,4,追込,1769.903,17,3.65,32.773,71.2,81.806,0.548,1.0,116.302,116.302,0.8194
6,ビザンチンドリーム,3,追込,1753.37,18,2.65,49.306,58.422,76.695,0.548,1.0,116.302,116.302,0.8194
16,メイショウタバル,8,逃げ,1810.033,1,7.0,0.0,74.557,75.358,0.557,1.0,116.776,116.776,0.8227
2,ミュージアムマイル,1,先行,1810.033,2,0.0,0.0,73.195,82.272,0.557,1.0,116.776,116.776,0.8227
5,クロワデュノール,3,先行,1810.033,3,2.22,0.0,84.154,89.408,0.557,1.0,116.776,116.776,0.8227
17,レガレイラ,8,先行,1810.033,4,7.0,0.0,68.507,79.338,0.557,1.0,116.776,116.776,0.8227
12,マイネルエンペラー,6,逃げ,1807.6,5,5.0,2.433,52.086,66.306,0.557,1.0,116.776,116.776,0.8227
4,ミクニインスパイア,2,先行,1807.124,6,1.0,2.909,62.769,75.093,0.557,1.0,116.776,116.776,0.8227
7,ファミリータイム,4,先行,1805.922,7,3.22,4.111,60.592,73.6,0.557,1.0,116.776,116.776,0.8227
9,コスモキュランダ,5,先行,1805.805,8,4.22,4.228,64.219,71.241,0.557,1.0,116.776,116.776,0.8227
1,ダノンデサイル,1,差し,1802.677,9,0.67,7.357,79.175,85.766,0.557,1.0,116.776,116.776,0.8227
3,シュガークン,2,先行,1800.273,10,1.22,9.761,52.467,61.843,0.557,1.0,116.776,116.776,0.8227
15,マイユニバース,7,差し,1797.903,11,6.67,12.13,70.558,80.631,0.557,1.0,116.776,116.776,0.8227
18,ミステリーウェイ,8,先行,1797.518,12,7.0,12.515,43.76,58.039,0.557,1.0,116.776,116.776,0.8227
13,シェイクユアハート,7,差し,1792.037,13,6.67,17.996,67.357,78.592,0.557,1.0,116.776,116.776,0.8227
14,スティンガーグラス,7,差し,1791.1,14,6.45,18.933,61.121,77.264,0.557,1.0,116.776,116.776,0.8227
10,ジューンテイク,5,差し,1790.964,15,4.45,19.07,67.114,73.771,0.557,1.0,116.776,116.776,0.8227
11,シンエンペラー,6,差し,1786.62,16,5.67,23.413,54.86,73.209,0.557,1.0,116.776,116.776,0.8227
8,タガノデュード,4,追込,1778.076,17,3.65,31.958,71.2,81.806,0.557,1.0,116.776,116.776,0.8227
6,ビザンチンドリーム,3,追込,1761.536,18,2.65,48.498,58.422,76.695,0.557,1.0,116.776,116.776,0.8227
16,メイショウタバル,8,逃げ,1817.391,1,7.0,0.0,74.557,75.358,0.565,1.0,117.251,117.251,0.8261
2,ミュージアムマイル,1,先行,1817.391,2,0.0,0.0,73.195,82.272,0.565,1.0,117.251,117.251,0.8261
5,クロワデュノール,3,先行,1817.391,3,2.22,0.0,84.154,89.408,0.565,1.0,117.251,117.251,0.8261
17,レガレイラ,8,先行,1817.391,4,7.0,0.0,68.507,79.338,0.565,1.0,117.251,117.251,0.8261
12,マイネルエンペラー,6,逃げ,1814.985,5,5.0,2.406,52.086,66.306,0.565,1.0,117.251,117.251,0.8261
4,ミクニインスパイア,2,先行,1814.683,6,1.0,2.708,62.769,75.093,0.565,1.0,117.251,117.251,0.8261
7,ファミリータイム,4,先行,1813.473,7,3.22,3.918,60.592,73.6,0.565,1.0,117.251,117.251,0.8261
9,コスモキュランダ,5,先行,1813.331,8,4.22,4.06,64.219,71.241,0.565,1.0,117.251,117.251,0.8261
1,ダノンデサイル,1,差し,1810.525,9,0.67,6.866,79.175,85.766,0.565,1.0,117.251,117.251,0.8261
3,シュガークン,2,先行,1807.754,10,1.22,9.638,52.467,61.843,0.565,1.0,117.251,117.251,0.8261
15,マイユニバース,7,差し,1805.724,11,6.67,11.668,70.558,80.631,0.565,1.0,117.251,117.251,0.8261
18,ミステリーウェイ,8,先行,1804.983,12,7.0,12.408,43.76,58.039,0.565,1.0,117.251,117.251,0.8261
13,シェイクユアハート,7,差し,1799.856,13,6.67,17.536,67.357,78.592,0.565,1.0,117.251,117.251,0.8261
14,スティンガーグラス,7,差し,1798.917,14,6.45,18.474,61.121,77.264,0.565,1.0,117.251,117.251,0.8261
10,ジューンテイク,5,差し,1798.723,15,4.45,18.668,67.114,73.771,0.565,1.0,117.251,117.251,0.8261
